-1.39	1.03	2.75	3.94	2.17	1.51	-1.69	-3.5	-3.05	-1.68	0.58	3	1.05	0.41	-0.34	-0.54	-3.14	-3.17
-2.94	-0.48	3.65	4	1.81	0.63	-3.28	-3.19	-3.13	0.27	2.78	3	1.45	-0.17	-0.34	-2.19	-1.21	-1.62
-1.02	-0.56	-0.42	1.76	0.85	1.47	-0.87	0.1	-0.39	-2.7	-0.38	0.8	1.49	1.57	0.94	0.46	-0.81	-1.11
2.22	0.52	-0.4	-3.59	-1.14	-2.74	-2.72	-4.19	-6.57	-3.89	0.93	6.07	5.86	4.41	2.65	2.31	1.96	-0.79
-2.72	-1.78	-2.91	-1.26	-1.81	-0.43	-0.9	0.22	0.55	1.9	1.54	1.68	2.03	1.86	1.45	1.59	1.59	1.95
0.04	-0.87	-0.09	1.21	0.78	0.15	0.16	-0.21	-0.9	-0.16	-0.1	1.03	0.6	0.21	-0.74	-0.62	0.32	-0.47
0.99	3.34	4.86	2.37	0	-1.17	-0.9	-1.76	-1.17	-1.1	-0.86	-1.28	-1.05	-1.36	-1.95	-1.95	-0.67	-1.8
-0.47	-0.65	0.04	0.08	-0.1	-0.58	-0.27	-0.52	-1.09	-0.89	-0.06	1.45	1.49	1.32	1.08	0.54	0.54	-0.75
-1.56	0.1	1.25	1.18	0.64	1.07	-1.54	-0.21	-0.08	-0.63	0.22	0.5	0.91	0.7	-0.96	0.22	-1.07	-0.43
-2.26	-0.3	2.4	2.4	-0.85	0.04	-2.79	-1.29	-1.52	1.72	2.88	3.83	-0.16	-0.08	-1.62	-0.71	-1.69	-0.5
-1.15	-0.43	2.86	2.14	0.22	-1.28	-2.93	-0.94	-0.23	-0.02	-0.48	2.74	0.38	0.45	0.39	1.1	-2.3	-1.22
-0.52	-0.5	0.78	-0.04	0.71	0.74	0.37	-0.79	-0.74	-0.74	1.89	0.2	-0.38	0.54	0.28	-0.75	-0.23	-0.93
0.26	1.05	2.07	-0.51	1.53	-2.96	-1.15	-1.02	-1.76	-0.67	2.91	1.49	1	0.74	-0.49	-2.47	-1.25	-1.19
5.3	3.28	0.29	-1.81	2.24	-3.91	-3.57	-2.99	-0.7	0.96	1.12	0.31	-0.07	-2.27	-1.65	-2.55	1.45	1.62
-1.12	-1.93	-1.65	-0.53	0.68	0.34	2.18	0.76	1.13	-0.24	-0.22	-0.6	0.24	0.04	1.16	1.22	1.01	0.26
-0.39	0.72	0.59	0.92	-0.57	0.85	-1.47	-0.63	0.59	1.21	0.61	0.43	-0.47	-0.87	-1.76	-0.46	-0.3	0.15
-0.69	0.52	1.05	1.65	0.75	0.48	-0.66	-0.44	-0.78	0.52	-0.58	0.99	0.15	0.21	-0.34	-0.87	-2.52	-0.18
-2.55	0.1	2.91	2.55	-1.06	0.04	-3.04	-1.52	-1.64	1.28	2.65	4.02	-1.18	-0.25	-1.47	-0.46	-1.39	0
-2.38	-1.23	2.64	2.34	-0.78	-0.47	-3	-1.29	-1.29	-0.71	2.97	3.38	0.78	0.12	-0.96	0.06	-1.76	-0.36
-1.44	-0.14	1.9	2.69	-0.85	-0.07	-2.54	-2.07	-1.06	1.03	1.69	3.34	0.06	-0.37	-1.07	-0.46	-1.54	0.11
-1	-0.48	1.44	2.72	0	-1.39	-1.44	-2.34	-1.56	1.46	1.54	3.11	1	-0.54	-1.43	-0.66	-1.61	0.44
-0.83	-0.83	-0.67	-0.1	-1.85	0.19	-1.26	0.37	0.82	2.08	1.15	0.96	-0.02	-0.46	-0.01	1.14	-0.56	1.08
0.11	2.19	1.63	0.66	-0.53	-0.47	-1.15	-0.59	-2.35	0.13	-0.67	0.65	-0.11	-0.5	-0.3	-1.11	0.06	-0.5
-1.22	0.58	1.25	1.96	-0.25	-0.54	-1.37	-0.98	-0.59	-0.96	0.61	1.94	0.42	0.37	0.13	-0.3	-0.96	-0.72
-0.32	0.03	0.86	-0.24	0.36	1	2.54	0.84	0.39	-0.67	-1.18	-0.26	-2.03	-1.32	-0.6	0.42	-0.01	-0.29
-1.07	-0.59	-0.94	0.54	0	-0.47	1.26	0.84	0.94	0.38	-0.48	-0.03	0.24	-0.29	0.17	0.1	0.39	0.15
-1.53	-1.29	-1.85	-1.73	-2.34	-0.03	-0.34	1.42	2.3	2.98	1.66	0.43	-1.45	0.08	-0.27	2.51	0.06	2.02
-2.53	-1.03	-3.87	-3	-2.88	0.81	3.39	3.67	3.52	1.43	-0.77	-1.81	-2.92	-0.41	1.52	2.55	4.25	2.16
-0.64	-1.2	0.18	0.13	2.06	0.74	1.37	-0.67	2.15	-1.18	0.1	0.27	0.47	0.33	1.16	0.06	0.1	-2.01
5.93	-1	-2.8	-3.7	-2.34	-5.12	-4.46	-5.4	-4.81	-0.31	3.84	6.94	7.11	4	2.95	1.46	0.17	-1.73
8.45	5.77	4.61	1.35	-4.44	-3.33	-5.2	-4.47	-3.79	-1.28	0.1	-0.03	0.06	-1.4	-1.73	-2.67	-1.83	-0.79
0.48	3.03	3.35	2.98	0.46	-0.29	-3.39	-2.3	-2.15	-2.04	0.26	0.2	-0.16	-1.36	-0.49	-0.1	-1.28	-1.73
-1.92	-0.23	1.49	1.88	-1.14	0.45	-2.47	-1.41	-1.56	0.99	1.18	2.7	1.49	1.48	-0.05	-0.22	-1.36	-0.83
2.49	1.97	1.66	-1.29	-3.16	-7.58	-5.2	-5.01	-3.17	0.63	3.71	4.29	4.79	4.41	2.43	-1.39	-0.96	-0.9
-0.13	-0.08	-0.4	1.03	-0.78	1.14	-1.12	0.1	-0.12	-0.53	0	1.26	0.56	0.08	-0.74	0.18	-0.27	0.08
-0.42	-0.28	1.22	0.37	1.14	0.81	-0.34	-0.01	0.27	-1.61	-0.48	0.27	0.33	-0.04	-0.81	0.78	-1.69	1.37
0.09	0.1	0.45	0.37	-0.39	0.3	-0.44	0.61	-0.12	-0.38	-0.06	0.12	-0.78	0	0.06	0.62	-0.85	-0.07
-0.49	-0.3	0.12	0.19	-0.42	0.41	-0.34	0.8	0.19	1.57	0.13	1.14	-0.16	-0.54	-1.11	-0.62	-0.05	-0.21
-1.8	-0.19	-0.2	0.83	-0.21	0.04	0.3	0.53	-1.25	-1.25	1.12	-1.05	1.67	-0.5	3.71	0.78	-0.16	-1.37
-0.59	-0.14	-1.71	-1.35	0.11	0.67	1.55	1.54	-0.08	-0.56	-1.82	-1.39	0.56	-0.29	1.85	0.86	2.47	0
-0.47	-0.32	-1.41	-2.22	-1.21	-2.26	-0.37	1.85	3.44	1.93	0.29	0.69	-2.48	-1.03	0.35	-0.5	2.06	2.74
-0.35	1.14	0.12	-0.33	0.07	0.15	1.55	-0.36	-0.82	-0.24	-1.06	-0.41	0.11	-0.41	0.68	0.14	0.06	-0.61
1.91	0.87	-1.05	-0.04	-2.17	0.41	-0.87	1.19	0.19	0.85	-0.19	0.08	-0.74	0.04	-1.73	-0.71	0.17	0.54
-0.27	0.39	1.05	1.76	0.71	1.11	0.41	0.61	-2.35	-1.21	0.1	0.92	0.91	0.95	-0.34	-0.95	-3.98	-0.61
-0.66	0.74	-0.01	-1.52	-1.81	2.35	3.85	1.69	-0.94	0.09	-1.89	-1.05	-1.36	-0.46	0.24	0.74	0.35	-0.18
0.43	0.01	0.32	0.63	0.43	0.19	-1.22	0.92	-0.35	-1.43	0.58	0.96	-0.02	-0.33	-0.05	0.38	-0.63	-1.22
0.72	-0.61	-0.4	-0.51	-0.21	0.41	-0.9	-1.17	-0.66	0.52	0.58	1.33	-2.03	0.41	2.03	0.9	-1.21	0.72
-1.8	-0.48	-0.23	1.01	0.82	1.88	1.05	0.1	-0.78	0.05	-0.61	-0.29	0.96	0.74	0.5	-0.54	-0.52	-0.57
-0.56	-0.3	0.26	0.08	-1.21	-0.36	-1.97	0.57	1.17	-0.24	2.81	1.11	-0.96	-0.21	-0.08	0.9	-1.25	0.33
-1.07	-0.87	0.15	1.03	0.82	0.59	-1.9	-0.52	-0.39	-1.28	2.01	1.86	0.56	0.82	0.83	1.06	-2.2	-0.65
0.26	-0.5	0.12	0.08	0.29	0.37	0.27	0.41	-0.12	-0.56	-0.32	-0.37	-0.34	-0.41	0.46	-0.46	0.94	-0.14
-0.06	-0.74	-0.53	0.1	0.11	0.26	0.87	0.53	-0.23	0.74	-1.28	0.08	0.64	0.16	0.17	-0.26	0.94	-0.54
-0.56	-0.96	-1.33	-0.39	1.1	0.45	1.72	-0.05	0.04	-0.06	-1.6	-0.48	0.78	0.87	0.76	0.7	0.83	0.11
-2.62	-2.09	-0.5	0.6	2.06	1.33	0.09	1.15	0.51	-1.75	0.29	0.05	1.36	1.73	1.74	1.67	-0.7	-1.51
-0.52	0.89	0.89	-0.07	-0.03	0.3	-0.12	-0.94	0.23	-0.67	-0.32	-0.83	0.51	-0.25	0.83	0.3	-0.48	-0.21
-1.58	-1.69	0.59	0.77	0.29	-0.18	-0.3	-1.68	-1.76	-2.8	-0.8	1.75	3.19	3.47	2.22	2.59	-1.18	-0.25
0.28	0.21	-1.93	-1.46	-2.2	1.25	-0.23	0.53	2.97	0.81	-1.06	-0.71	-0.25	0.58	-0.38	1.46	0.54	0.9
-2.96	0.01	0.1	0.05	-2.31	0.63	-3.99	-4.5	-3.48	0.6	2.75	6.07	3.99	3.05	0.9	1.34	0.83	-0.29
-0.52	0.43	0.21	0.6	-0.25	-0.4	-1.54	0.03	-0.51	-1.14	1.28	2.17	1.18	0.41	-0.08	0.02	-1.07	-0.36
0.24	-1.11	-0.4	-1.29	-3.23	-2.12	-5.02	8.58	-4.46	-0.42	2.4	3.42	2.47	1.98	0.32	0.66	-0.74	-1.29
-0.32	1.53	-1.6	-2.74	-0.18	1.62	3.39	-0.48	-0.66	-0.34	-0.19	-0.71	-1.67	-0.74	1.27	1.38	0.54	-0.11
-0.78	2.39	0.73	-1.35	-1.31	-0.47	-0.69	-0.48	1.29	1.72	1.09	-0.29	-1.01	-1.57	-1.11	-0.14	-0.41	0.8
-2.31	-0.59	0.18	0.37	-0.82	-1.5	-2.93	-1.45	-1.13	0.2	3.52	3.49	3.32	1.44	1.01	0.46	-1.1	-0.5
0.41	0.14	-0.15	-1.93	-3.13	-2.04	-2.22	2	3.87	1.17	2.62	0.69	-1.32	-1.03	-0.38	0.58	0.68	-3.64
-0.54	0.19	-0.48	-0.3	1.25	0.41	1.01	-0.32	-0.39	-0.34	-1.25	0.5	0.69	0	0.24	0.62	0.21	-0.65
-4.56	-2	-3.4	-3.18	-3.34	-0.25	1.51	4.63	4.14	0.81	1.44	-0.03	-0.74	0.12	1.59	3.92	2.57	2.88
-4.35	0.87	5.76	5.1	0.71	0.52	-2.61	-2.99	-3.05	-0.53	3.58	5.39	1.85	-0.25	-2.75	-2.27	-3.76	-2.01
-1.41	-0.12	-1.3	-0.13	0.04	1.47	0.23	0.53	-0.04	0.81	-0.99	-0.71	0.42	1.36	0.35	1.38	0.06	-0.21
0.55	-0.78	0.7	-0.65	0.46	-0.95	0.48	-0.9	0.27	-0.27	0.64	0.01	-0.07	0.41	1.16	-0.14	0.32	-1.15
0.24	-0.56	-1.57	-1.52	-2.59	-2.52	-0.27	1.85	4.34	1.28	2.62	-0.83	-2.43	-1.12	0.1	1.83	0.79	1.19
0.16	0.23	0.18	-0.16	1.14	-0.69	0.55	0.14	1.17	-0.45	-1.02	-0.64	-0.78	-0.08	1.7	-0.83	-0.96	1.66
1.23	-0.25	0.23	-0.91	-1.1	-1.68	0.16	-0.4	1.02	0.45	0.16	0.2	-0.16	-0.7	-0.7	-0.06	1.26	0.87
1.88	0.92	-0.31	0.22	0	0.89	-0.19	1.3	0.78	-0.56	-0.51	-1.89	-1.14	0.41	-0.45	-2.27	0.39	-1.19
-1.29	-1.25	2.01	2.34	1.78	1.11	-0.44	-1.76	-2.19	-1.47	1.22	1.98	1.54	1.36	0.1	-1.39	-0.74	-2.63
-0.81	1.82	0.4	1.21	0.75	1.14	-0.73	0.1	0.16	0.23	-0.19	0.5	0.06	0.37	-1.22	-0.38	-0.99	-0.68
-2.75	0.08	-1.38	-1.64	-2.77	0.48	0.37	1.46	2.07	2.95	1.09	0.35	-0.56	-1.24	-0.23	1.26	1.7	0.9
-0.69	-1.16	0.43	0.22	0.71	-0.25	-0.73	0.34	-0.66	-0.96	0.67	-1.32	1.18	0.21	1.38	1.38	-1.32	-0.39
-0.78	-1.34	2.31	3.21	4.05	1.58	1.05	-3.61	-5.86	-2.04	0.42	3.53	3.41	1.11	0.61	-1.59	-2.16	-4.25
-0.93	0.14	1.19	2.17	1	-0.51	-0.62	-2.3	-1.76	-0.09	-0.16	2.62	2.29	0.33	-0.74	-0.91	-0.23	-1.8
-0.27	1.14	-0.56	-0.24	-0.28	1.84	-0.73	0.14	0.74	-0.31	0.77	0.58	0.38	-0.7	-0.34	0.34	-0.19	0.94
1.28	0.5	-0.31	-1.17	-2.1	-2.48	-2.65	-2.45	-1.09	-1.72	1.34	1.37	2.56	2.81	2.43	2.39	-0.37	-0.14
-0.93	0.45	0.7	0.57	0.46	-0.36	-0.44	-1.14	-1.95	-0.53	-0.1	2.24	1.36	0.78	-0.12	-0.54	0.17	-0.68
0.5	-0.78	-0.45	-0.56	-0.03	-0.65	1.01	0.92	0.47	-0.2	-0.26	-0.11	-0.51	-0.08	0.54	0.54	0.43	-0.18
0.14	-0.41	-0.83	-1.09	0.18	-0.14	-0.09	-0.01	1.13	-0.49	1.47	-0.29	1.27	-0.04	0.79	0.34	-1.21	0.15
0.24	0.23	-0.7	0.37	0.32	-0.07	-1.01	-0.05	0.86	-0.67	0.58	0.27	0.73	0.45	-0.38	0.26	-0.88	-0.43
0.48	-0.01	0.59	0.69	1.85	1.4	2.5	1.57	3.01	1.32	-0.38	-3.48	-3.32	-2.44	-1.07	-1.39	-1.83	-0.97
0.19	-0.06	0.97	0.22	0.89	0.15	0.98	-0.21	1.02	-0.13	0.26	-0.79	-0.38	-1.24	-0.67	-1.59	0.32	-0.83
-1.29	-0.41	2.61	3.1	0.39	-1.64	-1.83	-2.99	-0.9	0.09	1.63	2.77	0.69	-0.25	-0.45	-0.46	-1.5	-0.5
-0.08	-0.41	0.62	-1.55	-1.49	-1.39	-1.44	-0.56	2.85	2.04	1.73	0.43	-0.69	0.08	-1.36	0.42	0.17	1.08
-0.76	0.03	-0.48	-1.32	-0.21	-0.87	-1.58	0.95	0.47	0.16	1.57	0.35	-1.85	0.21	-0.67	2.79	0.86	2.7
-1.63	-2.46	-1.22	-1.49	-1.78	-2.45	-0.62	0.45	2.15	1.68	2.53	1.45	0.82	0	0.9	-0.34	3.34	1.88
-2.82	-0.23	2.72	2.26	-0.64	-0.29	-3.11	-2.41	-1.09	1.43	2.75	3.91	0.51	0.08	-0.81	-0.34	-1.76	-0.32
-1.12	-0.28	1.88	2.14	0.25	-0.84	-1.9	-2.41	-0.86	0.31	1.5	3	1.09	0.25	-0.92	0.06	-2.45	-0.18
2.39	1.75	0.07	-1.2	-3.7	-1.5	-3.85	-1.56	0.19	3.2	2.62	2.4	-0.16	-1.98	-3	-1.15	0.39	2.42
0.82	-0.41	-0.15	-1.38	0.5	0.3	0.84	0.03	-0.16	-0.74	-0.74	-0.9	-0.78	0.33	0.28	0.86	-0.67	2.13
0.6	0.58	0.53	-0.85	0.71	-1.9	0.62	-0.13	0.59	0.05	-0.16	-0.79	1.22	-0.54	-0.6	-1.15	1.08	-0.5
-2.26	-1.8	-1.33	-3.44	-2.95	-0.98	1.69	2.81	3.67	2.33	1.02	0.61	-2.74	-0.99	1.7	2.51	0.54	3.07
-1.17	0.23	-0.64	-0.53	-1.42	0.74	-0.34	0.53	0.78	1.14	-0.06	0.16	-0.29	-0.08	0.39	0.78	0.1	0.62
3.53	0.47	-0.48	-0.51	-0.42	0.34	0.55	-0.36	0.08	-1.32	-0.99	-1.36	-0.56	-0.41	0.06	1.34	-1.32	-0.36
-0.71	-0.5	0.02	0.4	1.1	0.96	1.44	0.72	-1.84	-1.25	-1.41	-0.22	1.13	0.41	1.05	0.18	0.83	-1.44
0.33	0.21	1.14	0.89	0.07	-0.36	0.52	0.3	-0.08	-0.49	-0.51	-0.37	0.51	-0.21	-1.03	-0.91	-0.48	-0.36
-0.59	-0.19	-0.48	-0.27	1.21	0.92	1.72	0.76	-0.63	-1.14	-1.6	-0.26	0.24	-0.33	1.34	0.58	0.86	-0.54
0.36	1.38	1	-0.36	-0.28	-1.57	-0.16	-2.84	-0.7	1.93	0.7	0.24	1.45	0.74	-0.41	-1.83	-0.81	-0.32
0.43	0.58	-0.53	-0.48	0.07	-0.29	-0.94	-0.32	-0.59	-1.47	1.82	0.58	1.76	1.36	0.46	-0.3	-1.54	-0.75
0.43	-0.23	-0.72	-0.19	0.64	1.18	1.05	-0.52	-0.27	-0.92	-0.7	-0.29	0.33	0	1.38	0.58	-0.78	-0.65
0.21	-0.43	0.21	2.43	0.25	-0.54	0.34	-0.59	-0.86	-0.78	-0.22	0.05	1.09	0.99	1.27	0.26	0.06	-0.93
-0.18	-0.74	-0.4	-0.04	0.43	0.08	1.33	0.68	0.08	-0.71	-0.9	-0.86	-0.16	0	0.97	0.18	1.52	-0.5
-1.1	-0.23	1.38	2.37	1.6	1.07	0.62	-0.9	-2.81	-1.83	-0.8	0.69	2.12	1.15	0.76	-1.31	-0.12	-2.77
0.82	0.63	1.44	1.91	0.36	-0.18	0.66	-1.25	-1.68	-1.14	-0.48	0.73	0.73	-0.58	-0.63	-1.83	0.21	-0.75
-0.52	0.63	-0.34	0.92	0.29	0.56	-0.41	-1.68	-0.86	0.78	0.38	0.24	1.8	0.82	-0.01	-0.42	-1.25	-1.01
0.43	0.32	0.97	-0.42	-1.03	-1.5	-1.44	-0.01	-0.98	0.67	2.62	1.3	1	-0.58	-0.49	-0.3	-1.5	0.08
-2.02	0.87	-0.75	0.77	0.39	1.07	-1.51	-0.48	-0.86	1.07	0.38	1.33	1.18	-0.04	0.65	0.42	-0.96	-0.83
-0.3	-1.34	-1.24	-1.23	0.75	0.3	1.65	0.88	0.86	0.27	-0.61	-0.48	-0.25	-0.04	-0.01	0.78	1.52	0.33
-2.04	-1.62	3.11	-0.13	0.25	0.78	1.19	1.15	0.43	0.34	-0.35	-1.09	-1.14	-0.62	-0.08	-0.99	1.66	-0.07
2.64	0.45	0.37	-2.1	-1.03	-3.51	-3.92	-4	-5.74	-4.72	1.69	4.74	5.64	4.25	3.68	3.31	0.5	-2.09
-1.41	-0.21	-2.91	-1.2	-0.74	2.28	1.51	1.46	1.21	0.78	0	-0.56	-0.92	0.91	0.57	0.82	0.17	0.51
-2.07	-1.45	2.15	2.05	1.96	-0.21	-1.33	-1.83	-1.13	-0.85	2.75	2.32	1.27	0.37	0.03	0.3	-2.05	-1.69
-0.64	-0.83	-0.18	-0.74	-0.64	-1.5	-0.66	0.8	2.3	0.7	2.4	-0.56	-0.29	-0.12	-0.27	0.82	-0.56	0.98
1.25	-1.03	-1.05	-0.77	-1.95	-0.84	-0.73	1.03	2.5	1.07	0.22	0.01	-0.47	-1.69	-1.36	-0.99	1.88	1.48
-0.73	-0.5	1.55	1.5	0.64	0.37	-0.19	-0.48	-1.49	-0.49	0.03	0.96	0.51	0.25	-1.33	-0.38	-0.19	-1.19
0.53	2.11	0.26	-0.3	0.32	0.15	0.12	0.45	0	0.81	-0.67	-1.39	0.69	-0.17	-0.45	-0.54	-0.08	0.04
-0.76	-0.32	1.68	0.95	0.57	-0.43	0.69	-0.9	-1.76	-0.13	0.45	0.88	-0.51	1.11	-0.3	-1.15	-0.85	0.29
-0.27	-0.06	-0.81	-2.34	0.39	1.47	-0.62	-0.98	-0.66	0.7	-0.38	1.07	1.45	-1.28	0.39	0.66	-0.34	-0.65
-0.9	0.54	-0.2	-0.71	0.78	0.12	0.84	-0.05	1.21	-0.38	-0.93	-0.14	0.06	0.12	0.72	0.1	0.46	-0.32
0.43	-0.7	-1.11	-0.33	0	-0.29	1.19	0.92	0	0.45	-0.64	-0.41	-0.6	-0.7	0.28	0.66	0.79	0.69
0.89	0.01	0.34	-0.56	-0.46	-0.95	0.84	-0.25	0.47	-0.2	-0.29	-0.07	-0.38	-1.12	0.76	0.22	-1.14	-0.14
-3.86	-1.51	-0.7	-0.27	-1.85	-1.82	-0.34	2.74	5.59	4.54	4.73	2.74	0.87	-0.95	-2.02	-2.67	-2.23	0.08
-1.97	-0.08	2.42	2.31	-0.46	-0.21	-2.65	-2.68	-0.98	1.36	2.37	3.68	0.51	-0.41	-0.89	-0.34	-2.56	-0.07
-1.05	-0.21	1.9	2.52	-0.25	-0.76	-2.18	-2.03	-1.02	0.09	1.69	2.77	1.18	0.29	-1.11	0.02	-2.6	0.08
-0.2	-1.34	-0.64	-1.7	-1.46	-2.74	-1.08	-2.53	-0.43	1.93	3.07	4.02	2.56	1.2	0.1	-0.06	0.54	0.51
-0.64	-1.25	-1.08	-1.38	-0.1	-1.09	1.83	-0.32	1.52	0.52	0.48	0.31	0.64	0	1.05	-0.34	1.74	0.08
-0.71	1.95	0.18	0.95	0.07	-0.32	-1.15	-1.14	-0.63	-0.6	1.02	0.69	0.69	-0.08	0.46	0.26	-1.83	-1.08
-0.56	-0.41	-1.08	0.02	-0.18	1.11	0.02	1.26	1.02	-0.45	-0.48	-0.6	0.29	0.37	0.1	1.26	-0.23	-0.18
0.82	1.44	0.15	-0.62	0.43	-0.25	0.37	0.06	-0.63	-0.53	-1.12	-1.36	-0.6	-0.66	0.76	-0.14	0.61	-0.14
-2.65	1.18	2.18	3.07	3.09	-1.09	-1.01	-2.14	-2.85	-3.02	1.22	3.46	3.14	1.36	0.9	-0.3	-4.05	-2.3
-0.13	0.69	0.81	0.37	-0.21	-0.21	0.09	-0.48	1.05	0.05	-0.13	-0.98	-1.27	0.12	0.32	0.38	-1.94	0.22
-0.1	1.93	0.15	2.31	-0.1	-0.87	-3.28	1.96	-0.35	1.68	0.35	1.14	4.97	-1.32	-3.33	1.95	0.35	-0.18
0.31	-0.1	0.4	0.31	0.25	0.78	-0.37	0.53	0.35	-2.08	0.61	-0.64	-0.07	0.08	0.39	0.98	-0.99	-1.01
-1.19	-0.12	-2.23	-0.33	-2.49	0.48	-0.41	0.92	0.7	1.03	0.26	0.2	0.06	0.78	1.01	0.98	1.34	0.9
1.04	-0.96	-0.53	-0.91	0.22	-3.11	-0.3	-2.18	-0.74	-1.61	0.16	1.3	3.94	1.2	2.22	0.78	1.37	-0.54
-0.56	1.33	-1.87	-2.48	-1.67	-0.95	1.83	1.07	2.58	1.17	-0.51	-0.9	-0.34	-0.87	0.17	0.5	2.72	1.66
1.3	2.55	0.48	0.77	-0.99	0.56	-1.08	-0.9	-0.43	-0.27	0.13	-0.18	1.09	-0.17	-0.23	-0.42	-0.41	-0.29
5.83	2.55	-0.18	-1.06	-1.49	-1.46	-0.16	-0.71	-1.72	-2.55	-2.27	-1.81	-0.87	0	1.19	-0.3	1.41	-0.75
0.19	1.82	-1.6	-0.24	-1.67	-2.3	-3.11	0.14	0.04	0.74	0.8	0.88	0.6	1.2	-0.38	0.38	0.68	1.19
1.25	0.52	1.68	-0.36	0.57	-0.69	-0.48	-0.59	0.31	-0.6	1.98	-0.71	-0.47	-0.95	0.1	0.46	-2.3	-1.62
0.96	1.42	-0.31	-0.51	-0.57	1.4	-1.69	0.65	0.82	0.78	-0.7	-0.03	-0.11	-0.87	-2.35	-0.83	0.72	1.7
-2.38	-2	-2.75	-0.48	0.89	1.29	2.54	1.11	1.6	-1.65	-1.76	-1.39	0.38	2.48	2.18	2.87	0.83	0.69
-2.67	-2.92	-3.6	1.09	1.21	2.24	3.5	2.62	1.02	-1.32	-2.33	-2.83	-0.65	1.81	1.96	2.35	2.94	0.47
-1.24	-1.51	-1.33	-1.93	1.92	2.76	1.76	0.68	0.86	-0.81	1.34	-3.33	-1.72	0.45	2.62	1.02	1.3	-0.79
-0.69	-0.52	0.21	1.01	1.39	1.22	0.2	-1.29	-1.13	-0.2	-1.02	-0.11	1.71	-0.21	0.54	-0.5	0.43	-0.43
0.19	0.34	0.1	-0.21	0.64	-0.69	1.01	-0.17	-0.04	-0.38	-0.96	-0.86	-0.07	0.08	0.21	0.02	0.35	-0.14
-1.36	-0.48	-0.56	-0.36	-1.06	1.29	0.2	1.23	1.02	-3.64	-0.16	0.24	-0.78	-0.5	-0.27	0.94	0.68	1.23
-2.29	-1.09	-1.19	3.59	2.56	1.14	-1.51	-2.68	-2.54	-1.94	0.06	4.59	3.27	1.15	0.68	-0.1	-0.37	-2.91
-1.44	-0.39	-0.72	0.22	-0.39	2.43	0.2	0.49	-0.51	0.96	-1.79	0.39	-0.29	0.08	0.86	1.18	0.35	-0.21
-1.53	-1.8	-1.87	-1.17	-0.32	-0.43	2.75	3.01	2.97	1.1	-0.9	-0.6	-2.03	-0.99	0.03	0.74	2.1	1.8
-0.25	0.12	-0.42	-0.39	-0.96	0.59	-0.19	-0.21	0.98	1.5	0.32	-0.03	-0.29	-1.07	0.13	0.74	-0.45	0.04
-0.83	-0.5	1.98	1.67	0.96	-1.42	-0.83	-2.1	-1.29	0.34	1.47	2.55	1.67	-0.5	-0.52	-1.23	-1.07	-0.57
-1.24	-0.34	-1.38	-0.51	0.18	0.78	1.08	0.84	0.43	-0.71	-0.64	-0.71	0.06	0.95	1.49	2.19	-0.59	-2.45
-0.69	2.46	-0.07	-0.07	-1.63	2.28	1.19	-1.17	-0.98	0.7	-1.63	0.77	-0.74	-1.16	-1.25	0.1	-0.59	-0.03
0.55	0.72	1.05	1.03	0.43	-0.29	-0.34	-1.29	-0.63	-0.71	0.67	0.12	0.73	-0.83	0.06	-0.1	-1.25	-1.44
-3.04	-0.63	0.23	2.08	0.53	1.51	-1.22	0.06	-1.88	0.81	0.1	2.09	0.78	1.07	-0.12	0.38	-0.63	-0.54
0.87	0.67	-0.29	-0.33	-1.92	-1.61	-1.47	-0.48	1.17	1.5	0.7	0.16	0.78	-0.17	-0.3	-0.14	-0.48	0.76
-2.09	-1.93	-1.76	-1.52	-0.6	-1.71	2.33	3.05	4.38	0.49	0.61	-1.81	-3.1	-2.27	0.46	1.63	2.79	2.2
-0.06	1.64	1.41	0.83	0.04	0.15	1.51	-0.01	1.84	-0.74	-1.47	-1.54	-0.6	-1.69	0.13	-1.27	0.79	-0.25
-0.73	-0.01	0.59	1.91	-0.28	1.18	-1.05	-0.21	-0.94	-0.13	-0.22	0.92	0.11	0.54	-1.03	-0.18	-0.48	-0.36
0.09	-0.19	2.23	3.01	1.03	0.23	-0.62	-1.37	-1.8	-0.6	-0.45	1.22	0.2	0.08	-0.81	-1.27	-1.76	-0.79
-1.61	-2.06	1.44	3.36	3.34	0.41	-0.51	-2.72	-2.85	-0.78	0.61	2.77	2.96	0.25	-0.63	-1.51	-1.25	-0.36
-0.1	-0.34	-1.24	-2.19	-2.17	-0.76	-2.15	-3.23	-3.17	-0.13	1.54	5.12	5.19	2.56	2.65	1.67	1.7	-0.97
-1.66	-0.56	2.42	2.6	3.41	3.42	1.9	0.37	1.76	0.27	0.9	-2.11	-3.41	-2.27	-2.42	-3.2	-0.81	-2.19
-1.49	-0.12	0.02	1.76	1.42	0.78	0.05	-1.14	-0.74	-1.61	-0.13	0.58	2.07	0.74	0.46	0.42	-1.83	-0.43
-2.84	-1.4	-1.93	0.1	1.07	1.8	0.2	0.37	-0.39	0.2	-0.74	1.26	0.47	0.95	1.45	2.71	0.06	0.18
0.04	0.32	-0.53	-0.42	0.11	0.78	0.69	1.34	-0.08	-0.2	-1.5	-0.98	-0.87	-0.29	-0.05	-0.06	1.7	0.08
-1.07	0.92	1.3	3.85	1.53	0.63	-2.29	-2.07	-0.86	-0.2	0.67	1.79	0.87	-0.29	-1.54	-1.03	-1.9	-1.91
